name,type,size,environment,cr,hp,ac,str,dex,con,int,wis,cha,speed_walk,speed_fly,speed_swim,speed_burrow,speed_climb,damage_resistances,damage_immunities,damage_vulnerabilities,resist_count,immune_count,vuln_count,senses_count,blindsight,darkvision,tremorsense
Shadow River Lord,Undead,Medium,,9,135,16,14,18,16,12,16,18,30,0,60,0,0,"cold, fire, necrotic; bludgeoning, piercing, and slashing from nonmagical attacks",poison,,6,1,0,2,0,1,0
Shadow Skeleton,Undead,Medium,,2,52,13,10,16,15,9,11,9,30,0,40,0,0,"fire, piercing, slashing",poison,,3,1,0,2,0,1,0
Shadow,Undead,medium,,1/2,17,12,6,18,12,6,10,8,40,0,0,0,20,"acid,cold,fire,lightning,thunder; bludgeoning,piercing,and slashing damage from nonmagical attacks","necrotic,frightened,grappled,paralyzed,petrified,prone,restrained,Undead Resilience",radiant,8,8,1,1,0,1,0
Shadow Antipaladin,Humanoid,Small,,5,82,18,11,18,18,11,5,14,30,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Shadow Beast,Fey,Medium,,7,112,15,6,20,17,14,14,19,40,0,0,0,0,"acid, cold, fire, lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks",False,False,8,1,1,2,0,1,0
Shadow Fey,Humanoid,Medium,,1/4,31,15,10,14,10,11,11,13,30,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Shambling Mound,Plant,Large,"Swamp, Jungle, Feywild, Forest",5,136,15,18,8,16,5,10,5,20,0,20,0,0,"cold, fire",lightning,,2,1,0,2,1,0,0
Shambling Mound,Plant,Large,,6,123,15,18,10,18,6,12,6,20,0,20,0,0,"cold, fire, piercing",lightning,,3,1,0,2,1,0,0
Shambling Mound,Plant,large,,5,110,15,18,8,16,4,10,4,20,0,20,0,0,"cold,fire,Plant Resilience","lightning,blinded,deafened",,3,3,0,1,0,0,0
Shantak,Monstrosity,Large,,5,123,16,18,12,18,6,14,8,10,60,0,0,0,necrotic,,,1,0,0,2,0,1,0
Shard Swarm,Construct,Medium,,1/2,22,13,3,13,11,1,5,1,0,30,0,0,0,"bludgeoning, piercing, slashing","poison, psychic",,3,2,0,2,1,0,0
"Shark, Giant",Beast,huge,,5,126,13,22,10,20,1,10,4,0,0,50,0,0,,,,0,0,0,1,0,0,0
"Shark, Hunter",Beast,large,,2,63,12,16,12,14,1,10,4,0,0,40,0,0,,,,0,0,0,1,0,0,0
"Shark, Reef",Beast,medium,,1/2,27,12,14,12,12,1,10,4,0,0,40,0,0,,,,0,0,0,1,0,0,0
Sharkjaw Skeleton,Undead,Large,,1,45,13,16,10,15,6,8,4,30,0,30,0,0,,"cold, necrotic, poison",bludgeoning,0,3,1,3,0,1,0
Sharkjaw Skeleton,Undead,Large,,1,45,13,16,10,15,6,8,4,30,0,0,0,0,False,"cold, poison",bludgeoning,1,2,1,3,1,1,0
Shellycoat,Fey,Medium,,2,75,14,17,15,16,13,9,7,30,0,20,0,0,,,,0,0,0,2,0,1,0
Shellycoat,Fey,Medium,,2,52,14,17,15,16,13,9,7,20,0,0,0,0,False,False,False,1,1,1,2,0,1,0
Shetani,Fiend,Medium,,14,190,18,17,19,20,18,17,20,30,50,0,0,0,cold; nonmagic B/P/S attacks not made w/silvered weapons,"fire, poison",,2,2,0,2,0,1,0
Shield Guardian,Construct,Large,"Temple, Urban, Ruin, Laboratory, Tomb",7,142,17,18,8,18,7,10,3,30,0,0,0,0,,poison,,0,1,0,3,1,1,0
Shield Guardian,Construct,Large,,7,133,17,18,10,18,6,10,3,30,0,0,0,0,,poison,,0,1,0,2,0,1,0
Shield Guardian,Construct,large,,7,139,17,18,8,18,6,14,2,30,0,0,0,0,,Construct Resilience,,0,1,0,2,0,1,0
Shiftshroom,Plant,Medium,,1/4,18,5,12,1,10,1,5,1,10,0,0,0,0,,,,0,0,0,2,1,0,0
Shimmer Seal,Beast,Medium,,5,105,12,18,14,17,5,12,9,30,0,40,0,0,cold,,,1,0,0,2,0,1,0
Shockwing,Beast,Small,,1,27,12,11,15,14,3,10,7,25,30,0,0,0,,lightning,,0,1,0,2,0,1,0
Shoggoth,Aberration,Huge,,19,387,18,26,14,28,12,16,13,50,0,30,0,30,"fire, bludgeoning, piercing","cold, thunder, slashing",,3,3,0,3,0,1,1
Shoggoth,Aberration,Huge,,19,325,18,26,14,28,12,20,13,30,0,0,0,0,"bludgeoning, fire, piercing","cold, slashing, thunder",False,3,3,1,3,0,1,1
Shoreline Scrapper,Beast,Large,,4,93,16,16,12,16,3,11,5,30,0,20,0,0,,,,0,0,0,2,0,1,0
Shriekbat,Monstrosity,Huge,,9,178,15,24,12,18,3,10,7,20,100,0,0,0,,thunder,,0,1,0,2,1,0,0
Shrieker,Plant,Medium,"Underdark, Forest, Swamp, Caverns",0,13,5,1,1,10,1,3,1,0,0,0,0,0,,,,0,0,0,2,1,0,0
Shrieker,Plant,Medium,,0,13,5,1,1,10,1,2,1,0,0,0,0,0,,,fire,0,0,1,2,1,0,0
Shrieker,Plant,medium,,0,7,5,1,1,10,1,2,1,10,0,0,0,0,"thunder,Plant Resilience","blinded,deafened,frightened",,2,3,0,1,0,0,0
Shroud,Undead,Medium,,1/8,9,13,4,13,10,2,10,8,0,30,0,0,0,"acid, cold, fire, lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons","necrotic, poison",radiant,8,2,1,2,0,1,0
Shroud Ray,Aberration,Large,,8,97,13,18,16,14,12,12,12,10,0,50,0,0,bludgeoning,,,1,0,0,2,0,1,0
Shroud,Undead,Medium,,1/8,13,11,4,13,10,2,10,8,30,0,0,0,0,"acid, cold, fire, lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison",radiant,8,2,1,2,0,1,0
Shukankor,Aberration,Huge,,9,115,17,22,12,18,8,12,6,50,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",poison,,3,1,0,2,0,1,0
Shurale,Fey,Medium,,7,105,14,18,19,16,12,15,18,40,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",,,3,0,0,2,0,1,0
Sigilian,Construct,Medium,,2,65,14,6,18,14,5,10,20,0,60,0,0,0,"bludgeoning, piercing and slashing from nonmagical attacks",poison,psychic,3,1,1,2,0,1,0
Sila,Elemental,large,,11,216,17,20,22,22,24,14,28,30,60,90,0,0,,"acid,cold",,0,2,0,1,0,1,0
Silenal,Fey,Small,,7,117,14,10,18,16,10,13,19,25,0,0,0,0,,,,0,0,0,1,0,0,0
Silent Crier,Fiend,Medium,,6,105,15,17,10,16,10,18,16,30,0,0,0,0,"cold, fire, lightning, psychic",,,4,0,0,2,1,0,0
Silver Dragon Wyrmling,Dragon,Medium,"Feywild, Mountains",2,45,17,19,10,17,12,11,15,30,60,0,0,0,,cold,,0,1,0,3,1,1,0
Silver Dragon Wyrmling,Dragon,Medium,,3,60,17,18,14,16,12,10,14,30,60,0,0,0,,cold,,0,1,0,3,1,1,0
Silver Dragon Wyrmling Skeleton,Undead,Medium,,2,45,17,19,10,17,8,10,8,30,60,0,0,0,,"cold, poison",bludgeoning,0,2,1,3,1,1,0
Silver Dragon Wyrmling,Dragon,medium,,2,51,17,18,14,20,12,14,18,30,60,0,0,0,,cold,,0,1,0,2,0,1,0
Simhamukha,Celestial,Huge,,8,115,16,21,15,19,12,17,19,50,0,0,0,0,"cold, fire, lightning, psychic; bludgeoning, piericing, and slashing from nonmagical attacks","necrotic, poison, radiant",,7,3,0,2,0,0,0
Simurg,Celestial,Gargantuan,,5,108,15,18,11,17,14,17,16,20,80,0,0,0,radiant,,,1,0,0,2,0,1,0
Sinstar,Plant,Tiny,,17,275,17,5,14,17,21,18,15,5,0,0,0,0,"acid, cold, fire, lightning",poison,,4,1,0,3,1,0,1
Sinstar Thrall,Plant,Medium,,2,58,13,17,10,15,3,10,1,30,0,0,0,0,"cold, fire",poison,,2,1,0,2,1,0,0
Siren,Monstrosity,Medium,,1,38,11,12,12,12,10,10,14,20,0,40,0,0,,,,0,0,0,1,0,0,0
Skein Witch,Celestial,Medium,,12,162,20,6,12,14,16,20,20,30,30,0,0,0,radiant,"fire, lightning, psychic",,1,3,0,2,0,0,0
Skein Witch,Celestial,Medium,,12,162,20,6,12,14,16,20,20,30,30,0,0,0,radiant,"fire, lightning, psychic",False,1,3,1,2,0,0,0
Skeletal Champion,Undead,Medium,,3,58,15,16,16,14,6,8,5,30,0,0,0,0,,poison,bludgeoning,0,1,1,2,0,1,0
Skeletal Tyrannosaurus Rex,Undead,Huge,,8,126,13,22,10,20,2,8,5,50,0,0,0,0,,poison,bludgeoning,0,1,1,2,0,1,0
Skeletal Warhorse,Undead,Large,,1/2,30,11,18,12,14,3,8,5,50,0,0,0,0,,poison,bludgeoning,0,1,1,2,0,1,0
Skeleton,Undead,Medium,"Temple, Urban, Shadowfell, Ruin, Tomb",1/4,13,13,10,14,15,6,8,5,30,0,0,0,0,poison,,bludgeoning,1,0,1,2,0,1,0
Skeleton,Undead,Medium,,1/4,13,13,10,14,14,6,8,5,30,0,0,0,0,,poison,bludgeoning,0,1,1,2,0,1,0
Skeleton Horde,Undead,Large,,4,65,13,10,14,14,6,8,5,30,0,0,0,0,,poison,bludgeoning,0,1,1,2,0,1,0
Skeleton,Undead,medium,,1/4,14,13,10,14,14,6,8,4,30,0,0,0,0,piercing,Undead Resilience,bludgeoning,1,1,1,1,0,1,0
Skin Bat,Undead,Small,,1/2,14,13,12,16,10,2,13,6,10,40,0,0,0,,poison,,0,1,0,2,0,1,0
Skin Bat,Undead,Small,,1/2,28,13,12,16,10,2,13,6,40,10,0,0,0,False,poison,False,1,1,1,3,1,1,0
Skitterhaunt,Ooze,Large,,4,95,14,15,11,19,1,7,1,30,0,0,0,0,,acid,,0,1,0,2,1,0,0
Skitterhaunt,Ooze,Large,,4,95,14,15,11,19,3,7,1,30,0,0,0,0,False,acid,False,1,1,1,2,1,0,0
Skull Drake,Dragon,Medium,,3,75,15,16,17,16,8,12,10,40,60,0,10,0,poison,necrotic,radiant,1,1,1,2,0,1,0
Skull Lantern,Undead,Tiny,,1/4,14,13,1,16,12,3,6,5,0,30,0,0,0,,poison,,0,1,0,1,0,0,0
Skullbloom,Plant,medium,,1/2,23,11,12,10,14,2,8,4,30,0,0,0,0,Plant Resilience,,,1,0,0,1,0,0,0
Skydancer,Humanoid,Medium,,5,63,14,10,18,10,12,16,11,30,60,0,0,0,,,,0,0,0,1,0,0,0
Sleipnir,Monstrosity,Large,,5,105,15,20,12,20,10,15,10,40,0,0,0,0,cold,,,1,0,0,2,0,1,0
Slithy Tove,Monstrosity,Small,,4,91,15,10,20,16,5,14,9,40,0,0,10,0,,,,0,0,0,2,0,1,0
Slow Storm,Elemental,Huge,,15,225,19,20,19,22,11,16,11,0,60,0,0,0,"acid, cold, fire",lightning,,3,1,0,3,1,1,0
Slow Storm,Elemental,Medium,,15,220,19,20,19,22,11,18,11,60,0,0,0,0,"acid, cold, fire; bludgeoning, piercing, and slashing from nonmagical attacks",lightning,False,6,1,1,3,1,1,0
Sluagh Swarm,Fey,Medium,,3,54,13,6,16,11,6,13,10,30,50,0,0,0,"cold; bludgeoning, piercing, and slashing",,fire,4,0,1,2,0,1,0
Smaragdine Golem,Construct,Large,,14,231,17,24,11,21,3,11,1,30,0,0,0,0,,"poison, psychic; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",,0,5,0,2,0,1,0
Smaragdine Golem,Construct,Large,,14,231,17,24,11,21,3,11,1,30,0,0,0,0,False,"poison, psychic; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",False,1,5,1,2,0,1,0
Snake Lamia,Monstrosity,Large,,4,85,13,16,16,16,14,16,18,30,0,0,0,0,,,,0,0,0,2,0,1,0
Snake with a Hundred Mage Hands,Monstrosity,Small,,3,67,14,8,18,12,18,10,6,30,0,30,0,30,,,,0,0,0,2,1,0,0
"Snake, Constrictor",Beast,large,,1/4,15,12,14,14,12,1,10,2,30,0,30,0,0,,,,0,0,0,1,0,0,0
"Snake, Flying",Beast,tiny,,1/8,10,11,4,12,10,2,12,4,30,60,30,0,0,,,,0,0,0,1,0,0,0
"Snake, Giant Constrictor",Beast,huge,,2,63,12,16,14,12,1,10,2,30,0,30,0,0,,,,0,0,0,1,0,0,0
"Snake, Giant Poisonous",Beast,medium,,1/4,14,12,10,14,12,2,10,2,30,0,30,0,0,"poison,poisoned",,,2,0,0,1,0,0,0
"Snake, Poisonous",Beast,tiny,,1/8,9,11,2,12,10,1,10,2,30,0,30,0,0,"poison,poisoned",,,2,0,0,1,0,0,0
"Snake, Swarm of Poisonous Snakes",Swarm,medium,,2,48,14,8,18,10,1,10,2,30,0,30,0,0,"poison,poisoned,Swarm Resilience",Swarm Resilience,,3,1,0,1,0,0,0
Snallygaster,Aberration,Huge,,15,207,16,24,10,21,4,14,12,30,30,0,0,0,,"acid, thunder",,0,2,0,2,0,1,0
Snatch Bat,Aberration,Medium,,5,97,16,16,20,14,6,12,5,20,40,0,0,0,"force, psychic",,,2,0,0,2,1,0,0
Snow Cat,Beast,Medium,,1/4,13,12,14,14,10,3,14,7,50,0,0,0,40,,,,0,0,0,1,0,0,0
Snow Giant,Giant,Huge,,5,138,11,19,12,20,9,15,6,40,0,0,0,0,,cold,fire,0,1,1,1,0,0,0
Snow Hag,Fey,Medium,,3,82,17,16,12,16,13,14,16,30,0,0,0,0,,cold,fire,0,1,1,2,0,1,0
Snow Terror,Fiend,Large,,8,127,16,19,22,17,12,9,16,30,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks","acid, cold, poison",fire,3,3,1,2,0,1,0
Snow Queen,Fey,Medium,,16,182,17,16,18,14,18,20,18,40,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks not made with cold iron weapons",cold,False,3,1,1,3,1,1,0
Sodwose,Plant,Medium,,6,127,15,10,21,18,15,14,9,40,0,0,0,30,"bludgeoning, piercing",poison,fire,2,1,1,2,1,0,0
Soil Snake,Construct,Huge,,4,115,14,21,10,18,6,12,5,40,0,0,40,0,fire,"poison, psychic",,1,2,0,3,0,1,1
Solar,Celestial,Large,"Temple, Astral Plane",21,243,21,26,22,26,25,25,30,50,150,0,0,0,"radiant; bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison",,4,2,0,2,0,0,0
Solar,Celestial,Large,,21,319,21,28,22,28,22,30,30,50,150,0,0,0,radiant; damage from nonmagical weapons,"necrotic, poison",,2,2,0,2,0,0,0
Solar,Celestial,large,,21,306,21,26,22,26,38,38,44,50,150,0,0,0,Angelic Resilience,"necrotic,poison,poisoned,Angelic Resilience",,1,4,0,1,0,0,0
Soldier,Humanoid,Medium,,1/2,19,16,14,12,14,10,10,10,30,0,0,0,0,,,,0,0,0,1,0,0,0
Soldier Squad,Humanoid,Large,,5,97,16,14,12,14,10,10,10,30,0,0,0,0,,,,0,0,0,1,0,0,0
Somberweave,Fey,Medium,,5,78,14,14,19,14,10,13,16,30,0,0,0,30,,poison,,0,1,0,3,1,1,0
Son Of Fenris,Monstrosity,Huge,,12,175,17,26,16,23,16,18,14,60,0,0,15,0,"psychic, radiant","cold, lightning, poison; bludgeoning, piercing, and slashing from nonmagical attacks",,2,6,0,3,0,0,1
Song Angel,Celestial,Large,,6,76,15,12,16,16,18,18,21,30,60,0,0,0,"radiant; bludgeoning, piercing, and slashing from nonmagical attacks",,,4,0,0,2,0,1,0
Son of Fenris,Monstrosity,Huge,,12,175,17,26,16,23,16,18,14,30,0,0,60,0,"necrotic, radiant; bludgeoning, piercing, and slashing from nonmagical attacks","cold, poison",False,5,2,1,3,0,0,1
Sootwing,Beast,Small,,1/4,13,11,11,12,12,3,10,7,25,30,0,0,0,,fire,,0,1,0,2,0,1,0
Sooze,Aberration,Medium,,1/2,49,12,14,10,10,10,14,16,30,0,0,0,10,"acid, cold, fire",,,3,0,0,2,1,0,0
Soul Eater,Fiend,Medium,,7,104,16,13,22,14,12,11,11,30,100,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks",poison,,3,1,0,2,0,1,0
Soul Eater,Fiend,Medium,,7,105,16,13,22,17,12,11,11,60,30,0,0,0,"cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks",poison,False,6,1,1,2,0,1,0
Spark,Elemental,Tiny,,7,84,16,4,20,18,10,12,17,10,60,0,0,0,"acid, fire, force, thunder; bludgeoning, piercing, and slashing from nonmagical attacks",lightning,,7,1,0,2,0,1,0
Spark Mephit,Elemental,Small,,1/2,17,12,8,14,10,8,10,12,30,30,0,0,0,,"lightning, poison",,0,2,0,2,0,1,0
Spark,Elemental,Tiny,,7,104,15,4,20,18,10,12,17,60,10,0,0,0,"thunder; bludgeoning, piercing, and slashing from nonmagical attacks",lightning,False,4,1,1,2,0,1,0
Spawn of Alquam,Fiend,Large,,6,114,16,12,17,19,14,16,13,20,60,0,0,0,"cold, fire, lightning",poison,,3,1,0,2,0,1,0
Spawn Of Arbeyach,Fiend,Medium,,5,78,17,18,15,15,10,13,12,40,0,0,0,20,,poison,,0,1,0,3,0,1,1
Spawn of Chernobog,Fiend,Large,,4,95,14,22,12,18,10,12,12,40,0,0,0,0,necrotic,,radiant,1,0,1,2,0,1,0
Spawn of Hriggala,Fiend,Huge,,10,138,16,25,7,21,6,8,4,40,0,0,30,0,"cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison",,6,2,0,3,1,0,1
Spawn of Rhopalocerex,Fiend,Large,,6,112,17,14,18,15,10,13,15,30,30,0,0,0,"cold, fire, lightning",poison,,3,1,0,2,0,1,0
Spawn of Akyishigal,Fiend,Medium,,5,119,15,15,13,19,10,11,12,30,0,0,0,0,"cold, fire, lightning",poison,False,3,1,1,2,0,1,0
Spawn of Arbeyach,Fiend,Medium,,5,78,17,18,15,15,10,13,12,20,0,0,0,0,"cold; bludgeoning, piercing, and slashing from nonmagical attacks not made with silvered weapons","fire, poison",False,4,2,1,3,0,1,1
Speaker to the Darkness,Humanoid,Small,,5,135,16,11,16,18,10,9,18,25,0,0,0,0,,,radiant,0,0,1,2,0,1,0
Specter,Undead,Medium,"Underdark, Urban, Shadowfell, Ruin, Tomb",1,22,12,1,14,11,10,10,11,0,50,0,0,0,"acid, cold, fire, lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison",,8,2,0,2,0,1,0
Specter,Undead,Medium,,1,22,12,2,14,10,10,10,14,0,50,0,0,0,"acid, cold, fire, lighting, thunder; damage from nonmagical weapons","necrotic, poison",,6,2,0,2,0,1,0
Specter,Undead,medium,,1,27,12,1,14,10,10,10,14,0,50,0,0,0,"acid,cold,fire,lightning,thunder; bludgeoning,piercing,and slashing damage from nonmagical attacks","necrotic,charmed,grappled,paralyzed,petrified,prone,restrained,unconscious,Undead Resilience",,8,9,0,1,0,1,0
Spectral Guardian,Undead,Medium,,6,110,14,6,18,18,11,16,18,0,60,0,0,0,"acid, fire, lightning, thunder; bludgeoning, piercing, and slashing from nonmagical attacks","cold, necrotic, poison",,7,3,0,3,1,1,0
Spectral Guardian,Undead,Medium,,6,93,14,6,18,18,11,16,18,60,0,0,0,0,"acid, fire, lightning, thunder; bludgeoning, piercing, and slashing damage from nonmagical attacks","cold, necrotic, poison",False,7,3,1,3,1,1,0
Spell-warped Chuul,Aberration,Large,,7,127,16,18,10,16,5,16,10,30,0,40,0,0,,poison,,0,1,0,2,0,1,0
Spellhound,Monstrosity,Large,,4,102,14,18,15,16,3,13,8,40,0,0,0,0,,,,0,0,0,2,0,1,0
Sphinx,Monstrosity,Large,,11,142,20,22,14,18,18,22,20,40,60,0,0,0,,psychic; damage from nonmagical weapons,,0,2,0,2,0,0,0
Spider,Beast,Tiny,"Jungle, Ruin, Caverns",0,1,12,2,14,8,1,10,2,20,0,0,0,20,,,,0,0,0,2,0,1,0
Spider,Beast,Tiny,,0,1,12,2,14,8,1,10,2,20,0,0,0,20,,,,0,0,0,2,0,1,0
Spider Drake,Dragon,Large,,9,136,18,19,13,17,7,16,15,40,80,0,0,40,,poison,,0,1,0,3,1,1,0
Spider Of Leng,Aberration,Large,,7,144,15,14,16,16,17,10,10,30,0,0,0,20,poison,,,1,0,0,2,0,1,0
Spider Thief,Construct,Small,,2,54,13,10,12,12,3,10,1,30,0,0,0,20,fire,"poison, psychic",,1,2,0,2,0,1,0
Spider,Beast,tiny,,0,8,12,2,10,8,1,10,2,20,0,0,0,20,,,,0,0,0,1,0,1,0
"Spider, Giant",Beast,large,,1,40,15,14,16,12,2,10,4,30,0,0,0,30,,,,0,0,0,2,0,1,0
"Spider, Giant Wolf",Beast,medium,,1/4,14,13,14,14,12,2,12,4,40,0,0,0,40,,,,0,0,0,2,0,1,0
Spider of Leng,Aberration,Large,,7,144,15,14,16,16,18,10,10,20,0,0,0,0,False,poison,False,1,1,1,2,0,1,0
Spider Thief,Construct,Small,,2,66,13,10,12,14,3,10,1,20,0,0,0,0,fire,"poison, psychic",False,1,2,1,2,0,1,0
Spinosaurus,Beast,Gargantuan,,13,231,15,27,9,22,2,11,10,60,0,40,0,0,,,,0,0,0,1,0,0,0
Spinosaurus,Beast,Gargantuan,,13,232,15,25,9,21,2,11,10,40,0,0,0,0,False,False,False,1,1,1,1,0,0,0
Spire Walker,Fey,Tiny,,3,38,16,3,18,14,11,10,14,20,0,0,0,0,piercing from nonmagical attacks,"lightning, thunder",,1,2,0,1,0,0,0
Spire Walker,Fey,Tiny,,3,49,16,3,18,14,11,10,16,20,0,0,0,0,piercing from nonmagical attacks,"lightning, thunder",False,1,2,1,1,0,0,0
Spirit Lamp,Undead,Medium,,7,82,17,12,19,16,13,14,19,40,0,0,0,0,"bludgeoning, piercing, and slashing from nonmagical attacks","necrotic, poison, psychic",,3,3,0,1,0,0,0
Spirit Naga,Monstrosity,Large,"Temple, Desert, Underdark, Astral Plane, Mountains, Forest, Ruin, Jungle, Caverns",8,75,15,18,17,14,16,15,16,40,0,0,0,0,,poison,,0,1,0,2,0,1,0
Spirit Naga,Monstrosity,Large,,6,85,16,16,16,16,16,14,16,40,0,40,0,0,,poison,,0,1,0,2,0,1,0
Spirit Naga,Monstrosity,large,,8,166,15,18,22,20,16,20,22,40,0,0,0,0,Monstrosity Resilience,"necrotic,poison,charmed,poisoned",radiant,1,4,1,1,0,1,0
Splinter Matron,Fey,Medium,,7,136,16,14,18,19,11,9,14,40,0,0,0,0,nonmagic B/P/S attacks,,,1,0,0,2,0,1,0
Sporous Crab,Beast,Small,,1,33,14,14,8,15,3,13,4,30,0,30,0,0,bludgeoning,poison,fire,1,1,1,2,0,1,0
Spree,Fiend,Small,,5,84,15,11,17,16,10,8,15,30,0,0,0,0,"cold, fire, lightning; bludgeoning, piercing, and slashing from nonmagical attacks",poison,,6,1,0,2,0,1,0
Sprite,Fey,Tiny,"Swamp, Forest, Feywild",1/4,2,15,3,18,10,14,13,11,10,40,0,0,0,,,,0,0,0,1,0,0,0
Sprite,Fey,Tiny,,1/4,2,14,2,18,10,14,12,10,10,40,0,0,0,,,,0,0,0,1,0,0,0
Sprite,Fey,tiny,,1/4,13,14,2,16,10,14,12,10,10,40,0,0,0,Fey Resilience,,,1,0,0,1,0,0,0
Spurred Water Skate,Beast,Large,,1,60,13,12,17,15,3,10,6,40,0,0,0,0,,,,0,0,0,1,0,0,0
Spy,Humanoid,Medium,"Urban, Sewer, Ruin, Settlement",1,27,12,10,15,10,12,14,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Spy,Humanoid,Medium,,1,27,12,10,14,10,12,14,14,30,0,0,0,0,,,,0,0,0,1,0,0,0
Spy,Humanoid,medium,,1,40,13,10,20,10,12,14,16,30,0,0,0,0,,,,0,0,0,1,0,0,0
Spymaster,Humanoid,Medium,,7,97,16,10,16,14,12,12,12,35,0,0,0,0,,,,0,0,0,3,1,1,0
Ssadar,Humanoid,Medium,,3,71,16,16,14,15,9,14,10,30,0,0,0,0,,fire,cold,0,1,1,2,0,1,0
Stained-Glass Moth,Construct,Small,,1,45,12,10,14,18,5,14,10,20,30,0,0,20,,"poison, psychic","bludgeoning, thunder",0,2,2,2,0,1,0
Star Drake,Dragon,Large,,15,189,19,20,17,21,16,24,20,40,100,0,0,0,,"cold, fire; bludgeoning, piercing, and slashing from nonmagical attacks",,0,5,0,2,0,0,0
Star-Nosed Diopsid,Aberration,Large,,9,153,16,19,14,17,17,16,15,30,30,0,15,0,nonmagic B/P/S attacks,,,1,0,0,3,0,1,1
Star Spawn Of Cthulhu,Fiend,Large,,15,187,17,25,15,24,30,18,23,30,50,30,0,0,"bludgeoning, piercing, slashing","cold, fire, lightning, poison, psychic",,3,5,0,2,0,1,0
Star Crow,Aberration,tiny,,1/4,12,15,6,16,12,1,16,1,20,60,0,0,0,Aberrant Resilience,"psychic,radiant,blinded,exhaustion,prone",poison,1,5,1,1,0,0,0
Star Drake,Dragon,Large,,15,189,19,20,17,21,16,24,20,100,40,0,0,0,False,"cold, fire; bludgeoning, piercing, and slashing from nonmagical attacks",False,1,5,1,2,0,0,0
Stargazer,Monstrosity,Huge,,9,168,17,20,10,18,3,14,4,15,0,0,20,0,,,,0,0,0,2,0,0,1
Star Spawn of Cthulhu,Fiend,Large,,15,212,17,25,15,24,30,18,23,50,30,0,0,0,"bludgeoning, piercing, slashing","cold, fire, lightning, poison, psychic",False,3,5,1,2,0,1,0
Starving Specter,Undead,Medium,,5,90,13,10,16,17,11,14,13,0,40,0,0,0,,,psychic,0,0,1,2,0,1,0
Steam Golem,Construct,Large,,13,171,18,26,12,18,3,10,1,40,0,0,0,0,,"fire, poison, psychic; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",,0,6,0,2,0,1,0
Steam Mephit,Elemental,Small,"Underwater, Jungle, Caverns, Plane Of Water, Plane Of Fire, Settlement, Water",1/4,21,10,5,11,10,11,10,12,30,30,0,0,0,,"fire, poison",,0,2,0,2,0,1,0
Steam Mephit,Elemental,Small,,1/4,21,10,6,10,10,8,10,10,30,30,0,0,0,,"fire, poison",,0,2,0,2,0,1,0
Steam Mephit,Elemental,small,,1/2,27,12,4,14,10,6,12,10,30,30,0,0,0,,"fire,poison,poisoned,prone","cold,thunder",0,4,2,1,0,1,0
Steam Golem,Construct,Large,,13,171,18,26,12,18,3,10,1,40,0,0,0,0,False,"fire, poison, psychic; bludgeoning, piercing, and slashing from nonmagical attacks not made with adamantine weapons",False,1,6,1,2,0,1,0
Stegosaurus,Beast,Huge,,3,63,16,18,10,18,2,12,5,30,0,0,0,0,,,,0,0,0,1,0,0,0
Stellar Rorqual,Aberration,Gargantuan,,12,165,14,26,8,22,7,18,8,0,80,40,0,0,force,"cold, fire, radiant",,1,3,0,2,1,0,0
Stirge,Beast,Tiny,"Hill, Desert, Underdark, Urban, Grassland, Coastal, Forest, Swamp, Jungle, Hills, Mountain, Caverns",1/8,2,14,4,16,11,2,8,6,10,40,0,0,0,,,,0,0,0,2,0,1,0
Stirge,Beast,Tiny,,1/8,2,13,4,16,10,2,8,4,10,40,0,0,0,,,,0,0,0,2,0,1,0
Stirge,Beast,tiny,,1/8,7,14,4,14,10,2,8,6,10,40,0,0,0,,,,0,0,0,1,0,1,0
Stone Colossus,Construct,Gargantuan,,16,263,17,22,10,20,3,12,1,30,0,0,0,0,,"poison, psychic; damage from nonmagical, non-adamantine weapons",,0,4,0,2,0,1,0
Stone Creeper,Plant,Medium,,1,30,12,12,15,16,4,6,4,30,0,0,0,20,bludgeoning,"acid, poison",,1,2,0,2,0,0,1
Stone-Eater Slime,Ooze,Small,,4,90,12,16,11,19,1,6,3,20,0,0,0,10,,acid,,0,1,0,2,1,0,0
